"","X1","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"3048",45109,"samp. 52-417D-28-7-2,34-52","CLAY","SAPONITE","BASALT",48.92,0.19,14.69,0,8.87,2.48,13.48,0.13,1.16,0.34,0.03,12.67,0,0.08,0.2,0,0,0,0,0,0,0
"3049",44998,"samp. 119-738C-34R-5,44-46","CLAY","SAPONITE","NOT GIVEN",46.39,0.02,7.45,0,9.03,0.36,24.36,0.14,0.05,0.16,0.02,18.6,0,0.2,0.02,0,0,0,0,0,0,0
"3050",45249,"samp. 13","CLAY","SAPONITE","BASALT",49.68,0.07,1.55,0,11.09,0.57,25.68,0.14,0.17,0.08,0,7.98,0,0.07,0.04,0,0,0,0,0,0,0
"3051",45005,"samp. 119-738C-33R-3,118-120","CLAY","SAPONITE","NOT GIVEN",47.15,0.02,5.76,0,11.37,0.38,20.04,0.05,0.7,0.13,0.01,11.31,0,0.07,0.35,0,0,0,0,0,0,0
"3052",45244,"samp. 10","CLAY","SAPONITE","BASALT",50.83,0,1.45,0.03,8.72,0.57,26.65,0.1,0.18,0.02,0.02,7.98,0,0.2,0.06,0,0,0,0,0,0,0
"3053",45002,"samp. 119-738C-33R-1,2-4","CLAY","SAPONITE","THOLEIITE",46.4,0.73,8.36,0.01,15.56,1.52,9.58,0.05,0.79,0.4,0.05,11.31,0,0.07,0.41,0,0,0,0,0,0,0
"3054",45067,"samp. ST11-78-23","CLAY","SAPONITE","GABBRO",44.7,0,4.4,0,8,0.7,21.3,0.06,0.17,0.11,0,20.9,0,0.2,0,0,0,0,0,0,0,0
"3055",45250,"samp. 13","CLAY","SAPONITE","BASALT",50.2,0.03,1.76,0.01,8.29,0.44,27.26,0.04,0.19,0.07,0,11.13,0,0.08,0.05,0,0,0,0,0,0,0
"3056",45217,"samp. W7","CLAY","SAPONITE","KIMBERLITE",32.19,1.67,22.96,0,4.51,2.28,24.53,0.08,0.27,1.45,0.29,28.05,0,0.2,0,0,0,0,0,0,0,0
"3057",45117,"samp. 129-801C-19-1-45","CLAY","SAPONITE","NOT GIVEN",43.01,0.07,7.6,0.01,14.85,1.61,20.94,0.02,0.07,0.14,0.17,28.05,0,0.2,0.11,0,0,0,0,0,0,0
"3058",44996,"samp. 119-738C-34R-5,32-35","CLAY","SAPONITE","NOT GIVEN",40.22,0.06,6.08,0.02,12.12,1.21,19.65,0.12,0.54,0.97,0.05,28.05,0,0.08,0.1,0,0,0,0,0,0,0
"3059",45000,"samp. 119-738C-34R-5,44-46","CLAY","SAPONITE","NOT GIVEN",44.46,0.02,6.8,0.02,11.44,0.74,22.35,0.11,0.04,0.49,0.05,11.91,0,0.07,0.03,0,0,0,0,0,0,0
"3060",44990,"samp. 121-756D-7R-3,50-54","CLAY","SAPONITE","BASALT",35.9,0.03,6.7,0,20.3,0.17,12.5,0.2,0.18,2.11,0.01,28.05,0,0.07,0,0,0,0,0,0,0,0
"3061",44989,"samp. 121-756D-7R-3,50-54","CLAY","SAPONITE","BASALT",39.1,0,5.65,0,17.13,0.13,13.3,0.08,0.17,2.31,0,21.4,0,0.08,0,0,0,0,0,0,0,0
"3062",45008,"samp. 119-738C-33R-5,30-32","CLAY","SAPONITE","THOLEIITE",46.42,0.11,7.44,0.01,9.67,1.01,16.08,0.05,0.53,0.29,0.06,14.43,0,0.07,0.27,0,0,0,0,0,0,0
"3063",45003,"samp. 119-738C-33R-3,118-120","CLAY","SAPONITE","NOT GIVEN",47.38,0.13,7.28,0.06,16.8,0.86,14.9,0.02,0.75,0.41,0.02,11.13,0,0.07,0.26,0,0,0,0,0,0,0
"3064",43419,"samp. C2A2","CARBONATE","SHORTITE","CARBONATITE, CALCIO",0.035,0.047,0.026,0.009,1.1,37.147,0.015,0.5048,0.194,18.122,0.21,0,0,0.01,0.0270666666666667,0,0,0.03,0,0.01,0.015,0
"3065",40972,"samp. UV-2-03","CARBONATE","SHORTITE","KIMBERLITE",0,0.023,0.02,0,0.02,36.57,0,0,0.1,19.46,0.02,0,0.22,0.01,0,0,0,0,0,0.01,0.01,0
"3066",41993,"samp. OL360K","CARBONATE","SHORTITE","CARBONATITE, NATRO, SHORTITE",3.33,0.3472,0.87,0.07,0.03,34.18,0.05,0.54,0.04,20.49,0.1,0,0,0.19,0.03,0,0,0.06,0,0.3,0.01,0
"3067",41997,"samp. OL124","CARBONATE","SHORTITE","CARBONATITE, NATRO",0.31,0.06378132,0.07858092,0,0,35.76,0,0,0,19.98,0,0,0,0.04,0.0046,0,0,0.02,0,0.6,0.015,0
"3068",43418,"samp. C2A2","CARBONATE","SHORTITE","CARBONATITE, CALCIO",0.043,0.01,0.015,0.025,0.003,38.599,1.491,0,0.17,16.607,0.1,0,0,0.04,0.03,0,0,0.01,0,2.36,0.01,0
"3069",43420,"samp. C2A2","CARBONATE","SHORTITE","CARBONATITE, CALCIO",0.026,0.01,0.006,0,0.08,37.135,0.007,0.041,0.068,19.497,0.134,0,0,0.05,0.01,0,0,0,0,0.6,0.015,0
"3070",41994,"samp. OL360K","CARBONATE","SHORTITE","CARBONATITE, NATRO, SHORTITE",0.1180459,0.0103811,0.12,0,0.05,34.82,0.03,0.15,0.13,19.51,0.06,0,0.51,0.12,0.04,0,0,0,0,0.4,0.015,0
"3071",41992,"samp. OL360K","CARBONATE","SHORTITE","CARBONATITE, NATRO, SHORTITE",1.12,0.08882034,0.2453258,0,0.04,34.69,0.07,0.66,0.04,20.32,0.09,0,0.04,0.06,0.03,0,0,0.03,0,0.3,0.18,0
"3072",43421,"samp. C2A2","CARBONATE","SHORTITE","CARBONATITE, CALCIO",0.021,0.021,0.015,0.0371,0.007,36.318,0.013,0.2422,0.244,19.119,0.09,0,0.3872,0.02,0.01,0,0,0.01,0,0.24,0.18,0
"3073",41996,"samp. OL124","CARBONATE","SHORTITE","CARBONATITE, NATRO",0.32,0,0,0,0.04,35.19,0,0.39,0,19.89,0,0,0.17,0.1,0,0,0,0,0,0.3,0.18,0
"3074",41995,"samp. OL124","CARBONATE","SHORTITE","CARBONATITE, NATRO",0.67,0.711,0.13,0.18,0.05,34.92,0,0.35,0.19,20.03,0.13,0,4.66,0.2072,0.052,0,0,0.03485,0,2.36,0.015,0
"3075",43422,"samp. C2A2","CARBONATE","SHORTITE","CARBONATITE, CALCIO",0.038,0.08882034,0.17,0.009,0.1178,44.801,0.033,0.06,0.124,11.491,0,0,0.18,0.04,0.054,0,0,0.01,0,0.6,0.015,0
"3076",42215,"samp. CHAB 87","CARBONATE","SIDERITE","NOT GIVEN",0,0.06,0.02,0.011,28.93,3.11,24.23,0.73,0.04,0.1,0.02,0,0.18,0.04,0,0,0,0,0,0.01,0.04,0
"3077",42213,"samp. CHAB 32","CARBONATE","SIDERITE","NOT GIVEN",0.08,0.3403719,0.34,0,34.76,6.96,15.48,0.63,0.3710412,0.09,0.05,0,4.94,0.07,0,0,0,0.13692,0,0.6,0.18,0
"3078",42219,"samp. CHAB 115","CARBONATE","SIDERITE","NOT GIVEN",0.043,0.4136019,0,0,31.8,8.62,15.43,1.06,0.1523831,1.64,0.02,0,4.1,0,0.054,0,0,0.53,0,0.01,0.18,0
"3079",42212,"samp. CHAB 22","CARBONATE","SIDERITE","NOT GIVEN",0.39,0.02,0.17,0,31.19,7.71,16.04,0.75,0.9184,6.202582,0,0,2.93,0.2072,0.048,0,0,0.21,0,0.01,0.01,0
"3080",42223,"samp. CHAB 30-78","CARBONATE","SIDERITE","TRACHYTE",0.04,0,0.09551744,0.18,31.11,7.25,16.84,1.3,1.9264,0.0364,0.252,0,6.077985,0.27,0.07,0,0,0.53,0,0.6,0.015,0
"3081",42221,"samp. CHAB 30-78","CARBONATE","SIDERITE","TRACHYTE",0.05,0,0.04,0.09,31.18,7.64,15.77,1.31,0.0087,0.5,0.043,0,0.06,0.009,0.03,0,0,0.53,0,0,0.015,0
"3082",40801,"samp. SA","CARBONATE","SIDERITE","ANKARAMITE",4.43,0.01,0.24,0.06,32.45,9.54,11.98,0.44,0.16,0.11,0.03,0,3.23,0.04,0.069,0,0,0.53,0,0.6,0.01,0
"3083",42216,"samp. CHAB 87","CARBONATE","SIDERITE","NOT GIVEN",0.09,0.06,0.26,0.173,49.74,5.84,3.74,0.36,0.2,0.11,0.03,0,0.16,0.02,0.045,0,0,0,0,0.01,0.015,0
"3084",42214,"samp. CHAB 87","CARBONATE","SIDERITE","NOT GIVEN",7.05,0.3316885,1.15,0,50.6,6.16,2.81,0.38,0.7707857,3.14,0,0,2.95,0.26,0.04,0,0,0.53,0,0.3,0.18,0
"3085",42224,"samp. CHAB 30-78","CARBONATE","SIDERITE","TRACHYTE",0.36,1.200631,0.12,0,47.52,3.68,5.81,2.46,0.15,0.2,0,0,1.07,0,0.03,0,0,0.53,0,0.01,0.01,0
"3086",42217,"samp. CHAB 87","CARBONATE","SIDERITE","NOT GIVEN",0.25,0.05,0.14,0.09,51.46,6.75,1.19,0.38,0.78,11.8,0.0592,0,2.63,0.2744,0.07,0,0,0.15,0,2.36,0.015,0
"3087",42218,"samp. CHAB 115","CARBONATE","SIDERITE","NOT GIVEN",0.72,0.01,0.36,0.144,32.7,8.81,14.77,0.61,2.3,13.8,0.36,0,0.1,0.37,0.04,0,0,0.53,0,0.3,0.04,0
"3088",42225,"samp. CHAB 30-78","CARBONATE","SIDERITE","TRACHYTE",1.12,0,0.02,0.15,48.9,6.84,2.86,0.93,0.05,0,0.018,0,0,0.1498262,0.048,0,0,0.53,0,0.01,0.015,0
"3089",42222,"samp. CHAB 30-78","CARBONATE","SIDERITE","TRACHYTE",0.03,0.02380938,0,0.03,32.45,7.59,15.48,1.12,0.05366002,0.09279554,0.022,0,0.16,0.05,0.03,0,0,0.53,0,0.6,0.04,0
"3090",42220,"samp. CHAB 66","CARBONATE","SIDERITE","TRACHYTE",0.49,0.2211246,0,0.07,19.45,4.74,28.16,3.07,1.96,6.136487,0.225,0,3.25,0.23,0.085,0,0,0.15,0,0.3,0.18,0
"3091",40984,"samp. G7.4","CARBONATE","SIDERITE","TRACHYANDESITE",2.26,1.01,0.49,0.144,47.55,1.07,0,0,0,0.29,0.22,0,1.25,0.06,0.045,0,0,0.53,0,0.24,0.18,0
"3092",196277,"samp. PPN2","FELDSPATHOID","SODALITE","SYENITE, ALKALINE",35.2310578415219,0.002,30.1752786676063,0.05,0.17,0.190496485611211,0.05,0.01,0.0583,23.4566953056208,0.15857551440136,7.68079999999999,0,6.92237248673121,0,0,0,0,0,0,0,0
"3093",195692,"samp. B 49","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",38.81,0,29.48,0.017,0.3047,4.06,0.04,0,0.1114,7.46,0,18.0269,0.1169,1.073855,0,0,0,0,0,1.75,0,0
"3094",196752,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",37.21,0.0174,32.58,0.032,0.614,1.1997,0.0099,0.0196,0.8414,19.39,0.04,0.3,0.02,2.6799,0,0,0,0,0,1.07,0,0
"3095",193885,"samp. P30","FELDSPATHOID","SODALITE","NOT GIVEN",31.7,0.1605,27.21,0.01,1.0797,8.43,0.22,0.1512,5.31,13.78,0.116,0.51,0.8950109,0.59,0.11,0,0,0,0,1.75,0,0
"3096",193981,"samp. UP59","FELDSPATHOID","SODALITE","PHONOLITE",38.38,0,30.96,0.07192,0.6321,0.05,0,0,0.07,25.3,0,0.3,0.01,7.1,0,0,0,0,0,0.35,0,0
"3097",193954,"samp. 1603B","FELDSPATHOID","SODALITE","BASALT, ALKALINE",40.91,0.009,30.78,0,1.06,0.1,0.042,0.013,0.48,22.38,0.13,0.34,0.018,7.96,0.011,0,0,0,0,0,0,0
"3098",196332,"samp. RT-06I-363D","FELDSPATHOID","SODALITE","NOT GIVEN",38.92666,0.0013,31.48412,0.04,0.7758469,0.4677411,0.0283,0.013,0.1601552,23.01056,0,0.3,0.0393,7.139294,0.0062,0,0,0,0,0.35,0,0
"3099",193524,"samp. MO24","FELDSPATHOID","SODALITE","IJOLITE",38.6,0.0234,30.2,0.04,0.4505,2.73,0.02,0,1.35,21.5,0,0.34,0.04,8.01,0,0,0,0,0,6.16,0,0
"3100",193603,"samp. 155","FELDSPATHOID","SODALITE","LEUCITITE, OLIVINE",38.02,0.35,27.42,0.04,1.67,2.39,0.15,0.03,0.62,24.31,0,0.3,0.8950109,2.18,0.01,0,0,0,0,0.01,0,0
"3101",196674,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",35.84,0.0228,32.97,0,0.5681,1.49,0.0554,0,0.557,16.33,0.39,9.27,0.156,2.2397,0,0,0,0,0,1.75,0,0
"3102",194388,"samp. TMZ221","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",38.46,0.06,31.87,0.04,0.624,0,0.19,0.016,0.07,24.26,0,0.3,0.32,6.08,0,0,0,0,0,1.75,0,0
"3103",194510,"samp. 1","FELDSPATHOID","SODALITE","NEPHELINITE, OLIVINE",36.21,0,30.05,0,0.6829291,0.02,0.08,0.02,0.29,24.1,0.029,7.68079999999999,0,7,0.01,0,0,0,0,0.01,0,0
"3104",195688,"samp. B 76","FELDSPATHOID","SODALITE","CLINOPYROXENITE",37.4,0.0699,34.62,0,0.002,2.88,0.19,0.13,0.0944,5.33,0.213468005224881,7.92980000000001,0.5922,1.7597,0.03,0,0,0,0,0.71,0,0
"3105",195272,"samp. S80","FELDSPATHOID","SODALITE","NEPHELINITE, MELILITE",36.6544,0,29.4393,0.01,1.0906,0.0117,0.0513,0.03,3.2295,23.026,0.05,0.34,0,7.1818,0.0299,0,0,0,0,2.95,0,0
"3106",194049,"samp. 99097","FELDSPATHOID","SODALITE","TEPHRITE, LEUCITE, PHONOLITIC",39.2,0,31.2,0.01,0.48,0.24,0,0,1.3,23,0,9.27,0.018,6.4,0,0,0,0,0,0.01,0,0
"3107",194437,"samp. BD 70","FELDSPATHOID","SODALITE","NEPHELINITE, COMBEITE",35.9,0,28.4,0.03,1.18,0.14,0.04,0,3.64,22.6,0.04,1.12,0.16,6.64,0.011,0,0,0,0,1.25,0,0
"3108",194854,"samp. AX11","FELDSPATHOID","SODALITE","SYENITE",52.5283,0.0046,22.672,0,0.0482,0.0486,0.0714,0,0.0513,12.5282,0.142486620038386,7.59969999999998,0,0,0,0,0,0,0,1.75,0,0
"3109",194808,"samp. GH11","FELDSPATHOID","SODALITE","PHONOLITE",38.54038,0,31.33216,0.045,0.8410515,0.04627931,0.0187,0.024,0.317,24.52604,0,7.68079999999999,0,7.13599,0.03,0,0,0,0,2.95,0,0
"3110",196177,"samp. SA14P9B","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",37.7,0,30.53,0.04,0.35,0.02,0.01,0.04,0,26.05,0.01,0.34,0.02,7.2,0,0,0,0,0,2.95,0,0
"3111",196656,"samp. 13KL15-2","FELDSPATHOID","SODALITE","TRACHYTE",42.2,0.02,35.5,0.04,0.68,0.04,0.18,0.04,0.09,14.3,0.02,9.28470000000002,0,7.81,0.01,0,0,0,0,0.01,0,0
"3112",194436,"samp. BD 70","FELDSPATHOID","SODALITE","NEPHELINITE, COMBEITE",36.2,0,28,0.02,1.562,0.09,0.08,0.05,3.76,22.6,0.04,0.34,0.17,6.61,0.03,0,0,0,0,1.75,0,0
"3113",196745,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",40.18,0.1133,31.56,0.0718,2.12,0.4966,0.3935,0.025,0.6742,16.05,0.19,0.3,0.5922,4.4087,0.01,0,0,0,0,1.75,0,0
"3114",196268,"samp. PPN1","FELDSPATHOID","SODALITE","GABBRO, ALKALINE",35.4824174676524,0.01,30.4597897558472,0.036,0.8367752,0.191952224497588,0.065,0.0023,0.161,23.4474774039688,0.178935250110718,0.34,0.018,5.7475543721,0.0081,0,0,0,0,1.75,0,0
"3115",193974,"samp. 1170B","FELDSPATHOID","SODALITE","NOT GIVEN",40.44,0.007,29.62,0.024,0.9194293,0.09,0.0484,0.003,0.35,21.92,0,7.68079999999999,0,7.09,0.02,0,0,0,0,0.01,0,0
"3116",194807,"samp. L2","FELDSPATHOID","SODALITE","PHONOLITE",37.64466,0.0527,31.08437,0.0064,0.8871049,0.02235413,0.02139,0.02,0.03975068,21.31864,0,7.68079999999999,0.21,6.989064,0,0,0,0,0,0.35,0,0
"3117",193664,"samp. BMI","FELDSPATHOID","SODALITE","NOT GIVEN",32.66,0.55,24.69,0.07,0.934,14.16,0.12,0.07,4.05,10.92,0.15,0.51,0,0.11,0.2,0,0,0,0,0.22,0,0
"3118",193883,"samp. P25","FELDSPATHOID","SODALITE","NOT GIVEN",34.03,0.035,28.92,0.11,0.55,4.62,0.21,0.17,2.91,18.97,0.01,0.51,0.27,2.46,0.02,0,0,0,0,6.16,0,0
"3119",196342,"samp. RT-06I-387","FELDSPATHOID","SODALITE","BENMOREITE",38.4619,0.0423,29.5975,0.08,1.080302,0.9057002,0.08,0.11,0.4378555,22.2207,0.32,0.3,1e-04,5.917518,0.02,0,0,0,0,0.01,0,0
"3120",196275,"samp. PPN2","FELDSPATHOID","SODALITE","SYENITE, ALKALINE",34.8694204144303,0.0541,30.2944245231902,0.04482,0.8457,0.197692749846218,0.009,0,0.67,24.5784464956092,0,1.65,0.1401,7.09405285347159,0.01,0,0,0,0,0.71,0,0
"3121",195686,"samp. B 76","FELDSPATHOID","SODALITE","CLINOPYROXENITE",35.64,0.13,33.88,0.03,0,2.9,0.626,0.02,0.0999,6.9,1.01,9.55759999999998,0.3113,4.3107,0.01,0,0,0,0,0,0,0
"3122",196677,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",38.07,0.0452,33.1,0.089,0.9553,0.6436,0.1079,0.008,0.5197,19.28,0.19,0.3,0,4.2945,0.011,0,0,0,0,0.01,0,0
"3123",196667,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",37.84,0.0195,33.49,0.02,0.7685,0.509,0.0301,0,1.1624,21.36,0.04,0.34,0,5.6901,0.04,0,0,0,0,0,0,0
"3124",193559,"samp. SX3","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",36.98,0,30,0.026,0.6121935,0.7,0.0236,0.0128,0.76,24.6,0,0.34,0,6.66,0.0081,0,0,0,0,1.75,0,0
"3125",193557,"samp. S1/4","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",37.45,0,30.12,0.08,0.74,0.139,0,0,0.53,24.06,0,0.3,0,6.82,0,0,0,0,0,0.35,0,0
"3126",194387,"samp. TMZ95","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",36.23,0.012,32.45,0,0.54,0.12,0.014,0.0094,0.08,24.15,0.116,0.3,0.1169,6.83,0.02,0,0,0,0,0.01,0,0
"3127",196272,"samp. PPN2","FELDSPATHOID","SODALITE","SYENITE, ALKALINE",34.3670907213258,0.0181,29.8740788580526,0.01,0.68,0.169542996813328,0.04,0.009,0.91,24.6309145863236,0.107228787002342,0.51,0.2586,7.18158043717859,0.03,0,0,0,0,9.41,0,0
"3128",195684,"samp. B 76","FELDSPATHOID","SODALITE","CLINOPYROXENITE",36.26,0.0168,33.89,0.05,0.0012,2.96,0.057,0.08,0.0768,6.08,0.19,8.69710000000001,0,1.8,0.0062,0,0,0,0,0.35,0,0
"3129",194855,"samp. AX11","FELDSPATHOID","SODALITE","SYENITE",37.6052,0,33.5128,0.04,0.6416,0.0079,0,0.0405,0.0175,22.241,0.3367,7.68079999999999,0,5.75,0.0299,0,0,0,0,0,0,0
"3130",193558,"samp. SX3","FELDSPATHOID","SODALITE","SYENITE, NEPHELINE",37.24,0.0699,29.86,0.08,0.95,0.4302303,0.0633,0.035,0.69,25.55,0.01,0.3,0,6.8,0,0,0,0,0,2.95,0,0
"3131",194050,"samp. 94.14","FELDSPATHOID","SODALITE","NOT GIVEN",38,0.006,29.8,0.0718,0.72,0.1122407,0.02,0.0029,1.1,22.8,0.03,7.68079999999999,0.055,6.9,0,0,0,0,0,2.95,0,0
"3132",196266,"samp. PPN1","FELDSPATHOID","SODALITE","GABBRO, ALKALINE",41.0346829578268,0.00766089288966897,28.4159584680596,0,1.09,0.126140184905612,0.06,0.01,0.32,21.3007108395419,0.213468005224881,0.3,0,5.86666453317535,0.01,0,0,0,0,0.01,0,0
"3133",194435,"samp. BD 70","FELDSPATHOID","SODALITE","NEPHELINITE, COMBEITE",36.6,0,28,0.07,1.05,0.05,0.09,0.05,3.77,22.6,0.03,1.12,0.17,6.41,0.05,0,0,0,0,1.25,0,0
"3134",193831,"samp. HOL-6","FELDSPATHOID","SODALITE","NEPHELINITE, COMBEITE",38.84,0,28.64,0.01507,3.11,0.15,0.08,0,2.07,24.14,0.07,0.3,0,6.35,0.01,0,0,0,0,2.95,0,0
"3135",196675,"samp. 149-6","FELDSPATHOID","SODALITE","PHONOLITE",37.16,0.0183,32.37,0.09,0.6321,0.9895,0.0308,0.0141,0.7095,20.55,0.19,7.68079999999999,0,3.7172,0,0,0,0,0,0.01,0,0
"3136",196271,"samp. PPN2","FELDSPATHOID","SODALITE","SYENITE, ALKALINE",35.5122263440722,0.0891,30.1719512935357,0.032,0.5565,0.218832926516651,0.07,0.0356,0.0583,24.5460326725696,0,0.3,0.112,7.17183433547036,0.16,0,0,0,0,0.35,0,0
"3137",196187,"samp. SD14","FELDSPATHOID","SODALITE","NEPHELINITE",39.2086,0,30.3756,0.01,0.2587,0.0892,0.05,0.04,0.4264,22.513,0,9.27,0,7.3319,0.018,0,0,0,0,0.01,0,0
"3138",518500,"samp. S2","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0.11055824,0.16,0,0,0.11,1.66,0,0,0,0,0,0,19.7584107,62.178193386,89.31371967,0.28,0,41.11
"3139",518488,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,1.78275162,0.21,0,0,0.01,1.66,0,0,0,0,0.26724348,0,72.38393315,10.56757941,90.62794881,0,0,41.53
"3140",516821,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,8.15814926880542,0.51,0,0,0.51,0.2,0,0,0,0,0.17816232,49.6170578398,0.0265734095,0.108289683,83.65822542,0,0,44.2
"3141",516825,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,21.4467783842,0.51,0,0,0.11,0.2,0,0,0,0,0.29269524,85.55334252,1.15702405,10.56757941,93.5041716,0.63,0,41.46
"3142",516826,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,26.775132761,0.16,0,0,0.01,0.63,0,0,0,0,0.16543644,49.6170578398,1.86903885,0,93.5041716,0.62,0,42.99
"3143",518485,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0.1381978,0.16,0,0,0.01,0.2,0,0,0,0,0,0,27.13030679,10.56757941,92.34075564,0.31,0,41.01
"3144",518499,"samp. S1","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0.1381978,0.21,0,0,0.51,0.2,0,0,0,0,0,0,4.3992343,0,83.65822542,0.31,0,41
"3145",518489,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0,0.51,0,0,0.51,0.63,0,0,0,0,0,0,5.27653825,0,91.29583575,0,0,41.32
"3146",516827,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,40.65779276,0.51,0,0,0.51,0.2,0,0,0,0,0.29269524,41.960446804,2.034328,0,83.65822542,0.5,0,41.97
"3147",518490,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0,0.51,0,0,0.01,0.2,0,0,0,0,0,0,27.13030679,62.178193386,89.31371967,0,0,41.28
"3148",518486,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0.11055824,0.51,0,0,0.11,0.2,0,0,0,0,0,0,19.7584107,0,83.65822542,0.28,0,41.11
"3149",516824,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,13.175087263,0.16,0,0,0.11,0.63,0,0,0,0,1.04352216,49.61192514,5.8556860025,0,93.5041716,0.8,0,43.45
"3150",516830,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,16.2382415,0.16,0,0,0.51,0.2,0,0,0,0,0.01272588,52.9397924274,1.85886721,0,93.5041716,0.18,0,41.19
"3151",516823,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,16.583736,0.16,0,0,0.11,0.2,0,0,0,0,0,65.0972804366,4.3992343,0.1244709,83.65822542,0.04,0,43.59
"3152",518491,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0,0.21,0,0,0.51,0.2,0,0,0,0,0,0,14.6725907,0.0404530425,93.5041716,0,0,41.44
"3153",518487,"samp. LVFC8","SULFIDE","SPERRYLITE","DUNITE",0,0,0,0,0,0.21,0,0,0.11,0.63,0,0,0,0,0.45813168,0,71.20148,0.07468254,83.65822542,0,0,40.96
"3154",516829,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,18.3803074,0.51,0,0,0.01,0.63,0,0,0,0,0.01272588,58.1993074688,3.276285244,0,93.5041716,0.26,0,40.71
"3155",516822,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,14.70424592,0.21,0,0,0.51,1.66,0,0,0,0,1.89615612,57.6601236142,14.58358885,0,83.65822542,0.28,0,46.24
"3156",516828,"samp. BAN HUC","SULFIDE","SPERRYLITE","ORE, SULFIDE",0,0,0,0,24.1520003192,0.16,0,0,0.11,1.66,0,0,0,0,0.21633996,42.9394154,0.05594402,0.06223545,89.31371967,0.72,0,40.69
"3157",517336,"samp. A","SULFIDE","SPHALERITE","NOT GIVEN",0,0,0,0,7.02044824,0.21,0,0,0.51,1.66,0,0,0,0,77.78057856,4.28142276,2.9752047,74.76966963,0,32.97,0,0
"3158",519654,"samp. ZP-10","SULFIDE","SPHALERITE","LAMPROITE",0,0,0,0,0,0.16,0,0,0.01,1.66,0,0,0,0,80.2357825884,10.74111324,2.1869026,87.0051591,0,32.63,0,0
"3159",517338,"samp. F","SULFIDE","SPHALERITE","NOT GIVEN",0,0,0,0,9.78440424,0.51,0,0,0.11,0.63,0,0,0,0,77.627868,0,0.08900185,74.57051619,0,33.15,0,10
"3160",519681,"samp. HUANGLONGPU","SULFIDE","SPHALERITE","CARBONATITE",0,0,0,0,0.58043076,0.21,0,0,0.11,0.2,0,0,0,0,68.19799092,0.07511268,4.3992343,81.7773813,0.25853688,31,0,0
"3161",517092,"samp. MR-21","SULFIDE","SPHALERITE","ANDESITE",0,0,0,0,1.13322196,0.16,0,0,0.01,0.2,0,0,0,0,53.94500532,0.17526292,19.7584107,77.24664054,0.40935006,34.7,0,0
"3162",519682,"samp. HUANGLONGPU","SULFIDE","SPHALERITE","CARBONATITE",0,0,0,0,0.70480878,0.51,0,0,0.11,0.2,0,0,0,0,71.31583152,0.11266902,0.7883021,81.9018522,0.08617896,30.5,0,0.95
"3163",517091,"samp. MR-21","SULFIDE","SPHALERITE","ANDESITE",0,0,0,0,2.03150766,0.51,0,0,0.01,0.2,0,0,0,0,54.9461502996,1.6274414,0,74.96882307,0,36.64,0,0
"3164",517093,"samp. MR-21","SULFIDE","SPHALERITE","ANDESITE",0,0,0,0,0.73244834,0.16,0,0,0.11,0.2,0,0,0,0,24.59912604,0.30045072,9.06547415,76.03927281,0,35.41,0,0
