"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"2717","[21086] DOROSHKEVICH A. G. (2017)","samp. 2099-75-80","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"ANKERITE",NA,NA,NA,NA,"primary",0.03,0.03,0.02,0.09,12.65,28.72,11.03,2.27,0.0407666666666667,0.1,0,0,2.63,0,0.0270666666666667,0,0,0.06,0,0,0.19,0.01,"CARBONATE"
"2718","[21086] DOROSHKEVICH A. G. (2017)","samp. 2099-75-80","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"ANKERITE",NA,NA,NA,NA,"primary",0,0,0.02,0.08,16.9,28.49,6.57,5.08,0.07072106,0.19,0.0024,0,0,0.05,0.0270666666666667,0,0,0,0,0,0.2,0.01,"CARBONATE"
"2719","[21086] DOROSHKEVICH A. G. (2017)","samp. 2098-679-685","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"ANKERITE",NA,NA,NA,NA,"primary",0.0249,0.08998615,0.09211372,0.1,13.34,28.59,10.39,2.72,0.1344,0.29,0.04,0,4.76,0,0.069,0,0,0.06,0,0,0.6,0.01,"CARBONATE"
"2720","[21086] DOROSHKEVICH A. G. (2017)","samp. 2098","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / EASTERN SAYAN / BELAYA ZIMA (NIZHNE-SAYANSKII) MASSIF",NA,53.55,53.55,100.63,100.63,"subaerial",NA,NA,"CARBONATITE, ANKERITE",NA,NA,NA,NA,"ANKERITE",NA,NA,NA,NA,"primary",0,0.1338881,0.02,0.003,12.88,29.01,10.87,2.67,0,0.0839,0,0,0.15,0.009,0,0,0,0,0,0,0.19,0.04,"CARBONATE"
"2721","[21189] PANINA L. I. (2017)","samp. 1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / SIBERIA_PALEOZOIC / ANABAR BLOCK / TOMTOR MASSIF","BOREHOLE 1625",70,70,120,120,"subaerial",NA,NA,"LAMPROPHYRE",NA,114,114,NA,"CALCITE",NA,"groundmass",NA,NA,"primary",0.08,0.04,0.01,0.0388,0.69,49.94,0.28,3.03,0.0063,0.04,0,0,0,0,0,0,0,0.06,0,0,0.01,0.01,"CARBONATE"
"2722","[21189] PANINA L. I. (2017)","samp. 1","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / SIBERIA_PALEOZOIC / ANABAR BLOCK / TOMTOR MASSIF","BOREHOLE 1625",70,70,120,120,"subaerial",NA,NA,"LAMPROPHYRE",NA,114,114,NA,"CALCITE",NA,NA,NA,NA,"primary",0.13,0,0,0,0.69,51.53,0.47,0.278,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.015,"CARBONATE"
"2723","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"phenocryst",NA,NA,"primary",0.025,0.01,0,0.008,0.089,52.939,0.672,0.139,0.029,0.033,0,0,0,0,0,0,0,0,0,0,0,0.01,"CARBONATE"
"2724","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,"core",NA,"primary",0.033,0.018,0.003,0.005,0.141,52.308,0.818,0.156,0.018,0.054,0,0,0,0,0.03,0,0,0,0,0,0,0.04,"CARBONATE"
"2725","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",0.012,0,0.008,0,0.079,53.382,0.705,0.058,0.012,0.033,0,0,0.02,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"2726","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,"rim",NA,"primary",0.028,0.009497395,0.013,0.02,0.08,52.795,0.572,0.09,0.062,0.123,0.04,0,0.1509,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"2727","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"SHORTITE",NA,"microcryst",NA,NA,"primary",0.043,0.01,0.015,0.025,0.003,38.599,1.491,0,0.17,16.607,0.1,0,0,0.04,0.03,0,0,0.01,0,0,2.36,0.01,"CARBONATE"
"2728","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"SHORTITE",NA,"microcryst",NA,NA,"primary",0.035,0.047,0.026,0.009,1.1,37.147,0.015,0.5048,0.194,18.122,0.21,0,0,0.01,0.0270666666666667,0,0,0.03,0,0,0.01,0.015,"CARBONATE"
"2729","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"SHORTITE",NA,"microcryst",NA,NA,"primary",0.026,0.01,0.006,0,0.08,37.135,0.007,0.041,0.068,19.497,0.134,0,0,0.05,0.01,0,0,0,0,0,0.6,0.015,"CARBONATE"
"2730","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"SHORTITE",NA,"microcryst",NA,NA,"primary",0.021,0.021,0.015,0.0371,0.007,36.318,0.013,0.2422,0.244,19.119,0.09,0,0.3872,0.02,0.01,0,0,0.01,0,0,0.24,0.18,"CARBONATE"
"2731","[21228] GUARINO V. (2017)","samp. C2A2","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"SHORTITE",NA,"microcryst",NA,NA,"primary",0.038,0.08882034,0.17,0.009,0.1178,44.801,0.033,0.06,0.124,11.491,0,0,0.18,0.04,0.054,0,0,0.01,0,0,0.6,0.015,"CARBONATE"
"2732","[21228] GUARINO V. (2017)","samp. C2A11","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"PHLOGOPITITE",NA,NA,NA,NA,"CALCITE",NA,"microcryst",NA,NA,"primary",0.007,0,0.007,0,0.131,53.864,0.541,0.144,0.01,0.014,0.046,0,0,0,0.009,0,0,0,0,0,0.01,0.01,"CARBONATE"
"2733","[21228] GUARINO V. (2017)","samp. C2A11","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"PHLOGOPITITE",NA,NA,NA,NA,"CALCITE",NA,"microcryst",NA,NA,"primary",0.018,0,0.007,0,0.106,53.575,0.456,0.114,0.007,0.055,0.01,0,0.0122,0,0,0,0,0.03,0,0,0.01,0.015,"CARBONATE"
"2734","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.1757872,0.1440798,0.09411425,0.06,0.3967138,52.30846,0.515948,0.2332185,0.1054847,0.23,0.036,0,7.5,0,0.03,0,0,0.03,0,0,0,0.015,"CARBONATE"
"2735","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.1685372,0.03,0.01129798,0,0.1398499,53.78973,0.7576662,0.238,0.03081606,0.042,0,0,0,0.0036,0,0,0,0,0,0,0.01,0.01,"CARBONATE"
"2736","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.09544767,0.0385818,0.04,0,0.03493006,54.87744,0.1283242,0.05,0.03332574,0,0.01,0,0.01,0,0,0,0,0.01,0,0,0.01,0.01,"CARBONATE"
"2737","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"DOLOMITE",NA,"microcryst",NA,NA,"primary",0.1246161,0.2786756,0.07389559,0.12,1.652481,29.04,19.39966,0.2670218,0.07555374,0.1333,0.0231,0,0.4,0.0042,0.07,0,0,0,0,0,0.6,0.18,"CARBONATE"
"2738","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"DOLOMITE",NA,"microcryst",NA,NA,"primary",0.140081,0,0.1188819,0,1.41666,30.54,19.02968,0.3657023,0.02782923,0.019,0,0,0.22,0,0.02,0,0,0.01,0,0,0.19,0.015,"CARBONATE"
"2739","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"DOLOMITE",NA,"microcryst",NA,NA,"primary",0.006706577,0.02,0.1018289,0,1.500288,30.04,19.23237,0.2482429,0.04179331,0.04079207,0,0,0,0,0.2,0,0,0.01,0,0,0,0.18,"CARBONATE"
"2740","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"STRONTIANITE",NA,"microcryst",NA,NA,"primary",0.095,0.2724864,0.0464908,0.18,0.006666236,5.37825,14.73,0.2822042,0.006801622,13.8,0.74,0,3.7,0.19,0,0,0,0.06,0,0,0.4,0.01,"CARBONATE"
"2741","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"STRONTIANITE",NA,"microcryst",NA,NA,"primary",0.36,0.02,0.0805008,0.06,24.87,5.529808,0,0.02039129,0.05139233,11.47,0.277,0,3.14,0.2072,0.05,0,0,0.53,0,0,0.3,0.18,"CARBONATE"
"2742","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"STRONTIANITE",NA,"microcryst",NA,NA,"primary",0.1554,0.1338881,0,0.74,0.1275713,3.666252,16.39,0.96,0.05352679,0,0.2,0,0,0.009,0.0255,0,0,0.53,0,0,0.19,0.18,"CARBONATE"
"2743","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"STRONTIANITE",NA,"microcryst",NA,NA,"primary",2.3,0.1887231,0.08169901,0.26,8.915,2.754644,0.25,0.1320592,2.59,23.26,2.65798598885037,0,2.15,0.6,0.07,0,0,0.3871,0,0,2.85,0.18,"CARBONATE"
"2744","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"ANCYLITE",NA,"microcryst",NA,NA,"primary",0.0233014,0.1001534,0.019,0.01,0.3304217,1.053643,0.09,0.245022,0,0.13,0.031,0,0.17,0.0039,0,0,0,0.3871,0,0,0,0.18,"CARBONATE"
"2745","[21228] GUARINO V. (2017)","samp. C2A15","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"ANCYLITE",NA,"microcryst",NA,NA,"primary",0.12,0.1440798,0.09087368,0.18,0.1610153,1.458562,17.84,0.05086231,0.01564042,0.1117702,0.25,0,1.07,0.1,0.054,0,0,0.06,0,0,0.6,0.01,"CARBONATE"
"2746","[21228] GUARINO V. (2017)","samp. C2A17","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.06277484,0,0.05106115,0,0.3039158,53.09956,0.3627927,0.00626255,0.008828923,0,0,0,0,0,2e-04,0,0,0,0,0,0.01,0.015,"CARBONATE"
"2747","[21228] GUARINO V. (2017)","samp. C2A17","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.213876,0.022,0.08906052,0,0.01393622,52.54902,0.3403526,0.071925,0.09195458,0.07,0.03,0,0,0.01,0.01,0,0,0.00871,0,0,0.01,0.01,"CARBONATE"
"2748","[21228] GUARINO V. (2017)","samp. C2A17","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.04038674,0.1338881,0.05174769,0,0.2462602,53.6008,1.011927,0.26,0.008451924,0,0.045,0,0.5353,0.03,0.04,0,0,0.03485,0,0,0.14,0.04,"CARBONATE"
"2749","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.2756019,0.711,0.33,0.11,0.1784285,52.23001,0.563215,0.1497843,3.18,9.97,2.85,0,1.07,1.29,0.03,0,0,0.03,0,0,2.85,0.01,"CARBONATE"
"2750","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.2308768,0.09737889,0.1136672,0.06,0.2703387,51.98083,0.5855398,0.1273288,1.52195,7.633554,0,0,0.37,0.21,0.069,0,0,0,0,0,0.3,0.18,"CARBONATE"
"2751","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,"macrocryst",NA,NA,"primary",0.1025276,0,0.04756548,0.002,0.1273,54.8688,0.3397834,0.2334772,0.05269623,0,0.01,0,0,0,0,0,0,0,0,0,0.14,0.015,"CARBONATE"
"2752","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"DOLOMITE",NA,"microcryst",NA,NA,"primary",0.1522385,0.2712574,0.01,0.1,2.639529,29.07,19.07326,0.8442447,0.13,0.02,0.107,0,0.5571,0.03,0.03,0,0,0.06,0,0,0.19,0.015,"CARBONATE"
"2753","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"ANCYLITE",NA,"microcryst",NA,NA,"primary",0.2408888,0.3374816,0.1104988,0.01,21.847,2.014314,22,0.1974213,0.06299819,0.21,0,0,0.14,0.64,0,0,0,0.53,0,0,0.4,0.01,"CARBONATE"
"2754","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"BURBANKITE",NA,"microcryst",NA,NA,"primary",0.23,0.2595881,0.07608452,0.18,0.234124,12.740249,13.42,0.2176279,1.110048,5.35758,0.22,0,0.73,0,0.052,0,0,0.3871,0,0,0.6,0.18,"CARBONATE"
"2755","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"BURBANKITE",NA,"microcryst",NA,NA,"primary",0.02861537,0.02036151,0.08484749,0.07,0.0167641,13.32378,0.082863,0.05,0.5537521,4.884254,0.312,0,0.17,0.04,0.045,0,0,0.06,0,0,0,0.01,"CARBONATE"
"2756","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"BURBANKITE",NA,"microcryst",NA,NA,"primary",0.4008553,0.3475363,0.05520551,0.07,0.4139513,14.20627,5.152051,2.2,0.4797044,4.819152,0.239,0,0.16,0.27,0,0,0,0.13692,0,0,0.6,0.01,"CARBONATE"
"2757","[21228] GUARINO V. (2017)","samp. C2A19","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / ALTO PARANAIBA IGNEOUS PROVINCE / CATALAO II COMPLEX","GOIAS, BOREHOLE C3B2(A)",-18.03,-18.03,-47.87,-47.87,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"OLEKMINSKITE",NA,"microcryst",NA,NA,"primary",0.32,0.08500284,0.1215084,0.07,2.74,18.51063,0.005087033,0.66,0.4207933,20.78,0,0,3.88,0.51,0.07,0,0,0.53,0,0,0.24,0.18,"CARBONATE"
