"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"50","[2718] DESBOROUGH G. A. (1968)","samp. HK-K-4(131-15-D)","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SOUTHWEST RIFT ZONE / SHIELD STAGE","KAU DESERT, KAMAKAIA HILL",19.32,19.32,-155.35,-155.35,"subaerial",NA,NA,"BASALT, THOLEIITIC",NA,NA,NA,NA,"SULFIDE","MAGNETITE",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.6,2.65,22.6,NA,NA,NA,NA,35.2,"SULFIDE"
"51","[2718] DESBOROUGH G. A. (1968)","samp. HK-K-4(131-15-D)","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SOUTHWEST RIFT ZONE / SHIELD STAGE","KAU DESERT, KAMAKAIA HILL",19.32,19.32,-155.35,-155.35,"subaerial",NA,NA,"BASALT, THOLEIITIC",NA,NA,NA,NA,"SULFIDE","MAGNETITE",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.7,NA,1,NA,NA,NA,NA,37.3,"SULFIDE"
"52","[2718] DESBOROUGH G. A. (1968)","samp. HK-K-4(131-16-B)","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SOUTHWEST RIFT ZONE / SHIELD STAGE","KAU DESERT, KAMAKAIA HILL",19.32,19.32,-155.35,-155.35,"subaerial",NA,NA,"BASALT, THOLEIITIC",NA,NA,NA,NA,"SULFIDE","ILMENITE",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.1,NA,NA,NA,NA,NA,NA,36.7,"SULFIDE"
"53","[2718] DESBOROUGH G. A. (1968)","samp. HK-K-4(130-11-D)","OCEAN ISLAND","HAWAIIAN ISLANDS / HAWAII / KILAUEA / SOUTHWEST RIFT ZONE / SHIELD STAGE","KAU DESERT, KAMAKAIA HILL",19.32,19.32,-155.35,-155.35,"subaerial",NA,NA,"BASALT, THOLEIITIC",NA,NA,NA,NA,"SULFIDE","MAGNETITE",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.7,NA,NA,NA,NA,NA,NA,36.3,"SULFIDE"
"54","[3361] RYABCHIKOV I. D. (1995)","samp. CV-1","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"HARZBURGITE, XENOLITH","TRANSITIONAL; PROTOGRANULAR TO PORPHYROCLASTIC",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,20.5,45.8,0,NA,NA,NA,NA,33.5,"SULFIDE"
"55","[3361] RYABCHIKOV I. D. (1995)","samp. CV-5","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"LHERZOLITE, XENOLITH","SECONDARY PROTOGRANULAR",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,19,52.7,1.09,NA,NA,NA,NA,27.3,"SULFIDE"
"56","[3361] RYABCHIKOV I. D. (1995)","samp. CV-8","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"LHERZOLITE, XENOLITH","PROTOGRANULAR",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,32.4,28,4.72,NA,NA,NA,NA,34.3,"SULFIDE"
"57","[3361] RYABCHIKOV I. D. (1995)","samp. CV-17","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"LHERZOLITE, XENOLITH","TRANSITIONAL; PROTOGRANULAR TO PORPHYROCLASTIC",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.9,32.7,0,NA,NA,NA,NA,31.4,"SULFIDE"
"58","[3361] RYABCHIKOV I. D. (1995)","samp. CV-37","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"LHERZOLITE, XENOLITH","MOSAIC EQUIGRANULAR",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,29.1,38.6,0,NA,NA,NA,NA,32.3,"SULFIDE"
"59","[3361] RYABCHIKOV I. D. (1995)","samp. CV-55","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"LHERZOLITE, XENOLITH","PROTOGRANULAR",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.7,73.8,0,NA,NA,NA,NA,24.5,"SULFIDE"
"60","[3361] RYABCHIKOV I. D. (1995)","samp. CV-69","OCEAN ISLAND","CAPE VERDE ISLANDS / SAL / MORRO DO AQUAR VOLCANIC SYSTEM",NA,16.7,16.7,-23,-23,"subaerial",NA,NA,"HARZBURGITE, XENOLITH","SECONDARY PROTOGRANULAR",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,63.7,1.9,0.27,NA,NA,NA,NA,34.2,"SULFIDE"
"61","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.05,NA,26.09,NA,0.06,NA,NA,17.38,"SULFIDE"
"62","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,10.89,NA,0.1,NA,NA,12.51,"SULFIDE"
"63","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.01,NA,13.32,NA,0.02,NA,NA,12.8,"SULFIDE"
"64","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.08,NA,37.03,NA,7.72,1.46,NA,24.76,"SULFIDE"
"65","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.17,NA,37.5,NA,7.44,1.56,NA,24.66,"SULFIDE"
"66","[3407] SHIMIZU T. (1993)","samp. IV-D","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO","NO. 3 VEIN OF THE KORYU MINE, SOUTHWEST HOKKAIDO",42.7,42.7,141.5,141.5,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.34,NA,38.16,NA,7.38,3.66,NA,25.15,"SULFIDE"
"67","[3816] FREY F. A. (1978)","samp. PA-7","RIFT VOLCANICS","BASIN AND RANGE - GREAT BASIN / JEMEZ LINEAMENT (RATON HOTSPOT) / ARIZONA / SAN CARLOS VOLCANIC FIELD","PERIDOT MESA VENT",33.37,33.37,-110.48,-110.48,"subaerial",NA,NA,"WEBSTERITE, SPINEL-OLIVINE-KAERSUTITE, XENOLITH","VERY COARSE-GRAINED",NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59,1.82,0.05,0.32,1.66,NA,NA,36.4,"SULFIDE"
"68","[3965] LUHR J. F. (1984)","samp. PO-1","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / CHIAPAS / EL CHICHON",NA,17.36,17.36,-93.23,-93.23,"subaerial",NA,NA,"TRACHYANDESITE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.78,NA,2.95,NA,0.01,NA,NA,38.74,"SULFIDE"
"69","[3965] LUHR J. F. (1984)","samp. PO-2","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / CHIAPAS / EL CHICHON",NA,17.36,17.36,-93.23,-93.23,"subaerial",NA,NA,"TRACHYANDESITE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.43,NA,1.72,NA,0,NA,NA,38.91,"SULFIDE"
"70","[3965] LUHR J. F. (1984)","samp. PO-3","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / CHIAPAS / EL CHICHON",NA,17.36,17.36,-93.23,-93.23,"subaerial",NA,NA,"TRACHYANDESITE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.54,NA,0.98,NA,0.02,NA,NA,39.16,"SULFIDE"
"71","[3965] LUHR J. F. (1984)","samp. CB","CONVERGENT MARGIN","MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / CHIAPAS / EL CHICHON",NA,17.36,17.36,-93.23,-93.23,"subaerial",NA,NA,"TRACHYANDESITE, CUBANITE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40.5,NA,23.56,NA,0.07,NA,NA,35.22,"SULFIDE"
"72","[4531] PEDERSEN A. K. (1979)","samp. 176669","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER","DIKE, MANITDLAT KUGSSINERSSUAT, DISKO (QEGERTARSSUAQ)",69.3214,69.3214,-53.7781,-53.7781,"subaerial",360,360,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,64.06,3.92,1.1,0.43,NA,NA,NA,30.64,"SULFIDE"
"73","[4531] PEDERSEN A. K. (1979)","samp. 176669","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER","DIKE, MANITDLAT KUGSSINERSSUAT, DISKO (QEGERTARSSUAQ)",69.3214,69.3214,-53.7781,-53.7781,"subaerial",360,360,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,63.49,4.11,1.06,0.41,NA,NA,NA,30.76,"SULFIDE"
"74","[4531] PEDERSEN A. K. (1979)","samp. 176669","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER","DIKE, MANITDLAT KUGSSINERSSUAT, DISKO (QEGERTARSSUAQ)",69.3214,69.3214,-53.7781,-53.7781,"subaerial",360,360,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,63.47,3.55,0.91,0.53,NA,NA,NA,30.86,"SULFIDE"
"75","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,62.2,0.35,0.38,NA,NA,NA,NA,36.9,"SULFIDE"
"76","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,82.4,13.4,0.5,2.1,NA,NA,NA,0.8,"SULFIDE"
"77","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,80.7,16.4,0.63,1.9,NA,NA,NA,0.35,"SULFIDE"
"78","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,74.9,21.6,0.68,2.2,NA,NA,NA,0.7,"SULFIDE"
"79","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,72.63,24.5,0.69,2.15,NA,NA,NA,0.41,"SULFIDE"
"80","[4531] PEDERSEN A. K. (1979)","samp. 176671","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND","LUCIEFJELD, DISKO (QEGERTARSSUAQ), DIKE",69.3214,69.3214,-53.7781,-53.7781,"subaerial",NA,NA,"THOLEIITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,66.2,30.9,1.5,1.9,NA,NA,NA,0.4,"SULFIDE"
"81","[4746] FRANZ L. (2002)","samp. 56-2A","SEAMOUNT","BISMARCK ARC - NEW BRITAIN ARC / TUBAF/EDISON",NA,-3.2542,-3.3175,152.5417,152.5817,"subaquatic",NA,NA,"HARZBURGITE, SPINEL, XENOLITH",NA,NA,NA,NA,"SULFIDE",NA,NA,"core",NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31.29,29.42,0.12,0.54,0,0.02,NA,37.95,"SULFIDE"
"82","[4746] FRANZ L. (2002)","samp. 56-2B","SEAMOUNT","BISMARCK ARC - NEW BRITAIN ARC / TUBAF/EDISON",NA,-3.2542,-3.3175,152.5417,152.5817,"subaquatic",NA,NA,"LHERZOLITE, SPINEL, XENOLITH",NA,NA,NA,NA,"SULFIDE",NA,NA,"core",NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,54.59,4.32,0.74,0.34,0,0,NA,39.31,"SULFIDE"
"83","[4746] FRANZ L. (2002)","samp. 56-2X","SEAMOUNT","BISMARCK ARC - NEW BRITAIN ARC / TUBAF",NA,-3.2542,-3.2542,152.5417,152.5417,"subaquatic",-1280,-1280,"LHERZOLITE, SPINEL, XENOLITH",NA,NA,NA,NA,"SULFIDE",NA,NA,"core",NA,"secondary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,27.08,34.2,0.24,0.37,0,0,NA,37.82,"SULFIDE"
"84","[4980] MURATA M. (1984)","samp. SKD1","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","2-3",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.3,0.36,NA,NA,NA,NA,NA,39.77,"SULFIDE"
"85","[4980] MURATA M. (1984)","samp. SKD2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","6-1",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.93,0.41,NA,NA,NA,NA,NA,39.57,"SULFIDE"
"86","[4980] MURATA M. (1984)","samp. SKD2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","6-2",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.1,0.31,NA,NA,NA,NA,NA,39.54,"SULFIDE"
"87","[4980] MURATA M. (1984)","samp. SKK1","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRAKURA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","13-2",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.46,NA,NA,NA,NA,NA,NA,39.46,"SULFIDE"
"88","[4980] MURATA M. (1984)","samp. ST2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","6-4",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.44,NA,NA,NA,NA,NA,NA,39.67,"SULFIDE"
"89","[4980] MURATA M. (1984)","samp. ST2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","10-11",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.88,NA,NA,NA,NA,NA,NA,38.83,"SULFIDE"
"90","[4980] MURATA M. (1984)","samp. ST3","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","2-5",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.69,NA,NA,NA,NA,NA,NA,38.63,"SULFIDE"
"91","[4980] MURATA M. (1984)","samp. ST3","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"PYRRHOTITE","8-18",NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.07,NA,NA,NA,NA,NA,NA,38.99,"SULFIDE"
"92","[5049] MURATA M. (1983)","samp. SKD2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.48,0.44,0,NA,NA,NA,NA,39.27,"SULFIDE"
"93","[5049] MURATA M. (1983)","samp. ST3","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"GRANITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.01,0,0,NA,NA,NA,NA,38.89,"SULFIDE"
"94","[5049] MURATA M. (1983)","samp. ST2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / SHIRATANI MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"GRANITE",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.44,0,0,NA,NA,NA,NA,39.67,"SULFIDE"
"95","[5049] MURATA M. (1983)","samp. SKD2","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43.02,3.9,0,NA,NA,NA,NA,53.07,"SULFIDE"
"96","[5049] MURATA M. (1983)","samp. D3","CONVERGENT MARGIN","HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DOROGWA MASS","KII PENINSULA, OHMINE DISTRICT",33.7,34.45,135.7,136.2,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"SULFIDE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,29.98,0,34.81,NA,NA,NA,NA,35.15,"SULFIDE"
"97","[5129] GLOTOV A. I. (2001)","samp. BAN HUC","CONTINENTAL FLOOD BASALT","EMEISHAN / SONG DA DISTRICT","BAN PHUC AREA",21.3,21.3,104.2,104.2,"subaerial",NA,NA,"ORE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.88,0,0.07,0,NA,NA,NA,38.88,"SULFIDE"
"98","[5129] GLOTOV A. I. (2001)","samp. BAN HUC","CONTINENTAL FLOOD BASALT","EMEISHAN / SONG DA DISTRICT","BAN PHUC AREA",21.3,21.3,104.2,104.2,"subaerial",NA,NA,"ORE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.72,0.08,0,0.08,NA,NA,NA,39.28,"SULFIDE"
"99","[5129] GLOTOV A. I. (2001)","samp. BAN HUC","CONTINENTAL FLOOD BASALT","EMEISHAN / SONG DA DISTRICT","BAN PHUC AREA",21.3,21.3,104.2,104.2,"subaerial",NA,NA,"ORE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.39,2.45,0,0.18,NA,NA,NA,39.03,"SULFIDE"
"100","[5129] GLOTOV A. I. (2001)","samp. BAN HUC","CONTINENTAL FLOOD BASALT","EMEISHAN / SONG DA DISTRICT","BAN PHUC AREA",21.3,21.3,104.2,104.2,"subaerial",NA,NA,"ORE, SULFIDE",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59.03,0.65,0,0.35,NA,NA,NA,39.23,"SULFIDE"
