"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"937","[22041] MAZZEO F. C. (2018)","samp. PPN2","INTRAPLATE VOLCANICS","ADRIA DOMAIN / ADRIATIC FORELAND / APULIA / PUNTA DELLE PIETRE NERE COMPLEX",NA,40,40,16,16,"subaerial",NA,NA,"SYENITE, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.6330734381719,36.9955504359083,0.9655659998213,0,1.22158663615375,28.9105912810991,0.0031,0.0015,0,0.0908417320313033,0,0.621,0.286,0.01,0.0094,0,0,0.0252,0,0.07733048,0,0.40998980926349,"TITANITE"
"938","[22041] MAZZEO F. C. (2018)","samp. PPN2","INTRAPLATE VOLCANICS","ADRIA DOMAIN / ADRIATIC FORELAND / APULIA / PUNTA DELLE PIETRE NERE COMPLEX",NA,40,40,16,16,"subaerial",NA,NA,"SYENITE, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.7361990450406,37.2891080262669,1.29273820981916,0.04,1.49231099170079,28.6174152986126,0.067,0.1,0.0073,0.0420387293248334,0.038,0.396,0.183,0,0,0,0,0.2316,0,0.1506769,0,0.631776703827594,"TITANITE"
"939","[22041] MAZZEO F. C. (2018)","samp. PPN2","INTRAPLATE VOLCANICS","ADRIA DOMAIN / ADRIATIC FORELAND / APULIA / PUNTA DELLE PIETRE NERE COMPLEX",NA,40,40,16,16,"subaerial",NA,NA,"SYENITE, ALKALINE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.592115398736,35.2724322633393,1.31968055342465,0.0133,1.72009738970084,27.7734906566292,0.0014,0.04,0.0057,0.30435450552762,0.04,0.29,0.267,0,0,0,0,0,0,0.1506769,0,0.147476032726438,"TITANITE"
"940","[22141] MELLUSO L. (2018)","samp. RT-06I-387","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"BENMOREITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.78762,27.12925,1.765079,0.1283,2.866906,26.18643,0.51,0.26,0,0.4629278,0.3,0.29,1.1599,0.04,0.066048978,0,0,0.2787,0,0.07733048,0,7.289272,"TITANITE"
"941","[22141] MELLUSO L. (2018)","samp. RT-06I-387","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"BENMOREITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.39739,35.59872,1.060105,0,1.821263,27.15195,0.044,0.1437608,0.006,0.09900346,0.04,0.621,0.19,0,0,0,0,0,0,0.07733048,0,0.155305,"TITANITE"
"942","[22141] MELLUSO L. (2018)","samp. RT-06I-361","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.10172,35.08393,1.584267,0,1.818722,27.00804,0.0093,0.1093037,0,0.1239426,0,0.298,0.216,0,0,0,0,0,0,0.07681039,0,0.8529686,"TITANITE"
"943","[22141] MELLUSO L. (2018)","samp. RT-06I-361","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.37775,34.67215,1.775497,0.037,1.612344,26.55705,0.024,0.1285567,0.0276,0.1726797,0.105,0.619,0.121,0.0558,0.0319,0,0,0.0696,0,0.1506769,0,0,"TITANITE"
"944","[22141] MELLUSO L. (2018)","samp. RT-06I-361","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.25178,34.62705,1.339813,0,1.919388,26.82622,0.031,0.1682,0.05,0.268884,0.068,0.24,0.419,0,0.0213,0,0,0,0,0.1506769,0,0.5047108,"TITANITE"
"945","[22141] MELLUSO L. (2018)","samp. RT-06I-361","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.78378,34.37351,1.278524,0.03,1.67365,26.38498,0.03,0.129,0,0.06561181,0,0.466,0.11,0.03,0,0,0,0.2325,0,0.07681039,0,0.7870085,"TITANITE"
"946","[22141] MELLUSO L. (2018)","samp. RT-06I-361","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.12257,35.41823,1.506595,0,1.620894,27.57721,0.007,0.4573204,0,0.01696889,0,0.586,0.3,0,0.03,0,0,0,0,0.07681039,0,0.3205574,"TITANITE"
"947","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.38031,33.77348,1.749626,0,1.875823,27.31364,0.123,0.1988182,0.14,0.08982698,0.068,0.22,0.61,0.08,0.03,0,0,0.063,0,0.2583759,0,0.9438868,"TITANITE"
"948","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.29934,33.61871,1.96986,0.0234,2.26308,27.4434,0,0.0680882,0,0.1146647,0.035,0.151,0.8768,0,0.01,0,0,0,0,0.07681039,0,1.220791,"TITANITE"
"949","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",26.59972,20.01031,1.958269,0,7.408509,23.14306,3.4,1.081253,0.55,0.8261406,0,0.29,0,0.0073,0.056905,0,0,0,0,0.2583759,0,7.837203,"TITANITE"
"950","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.68864,34.60681,1.688321,0,1.710913,26.64946,0.0878,0.1722188,0.1439,0.1024676,0,0.578,0.0502,0,0.03,0,0,0,0,0.1506769,0,0.4864177,"TITANITE"
"951","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.34781,29.66129,1.667249,0.05,2.770666,26.09077,0.9428,0.5693975,0.19,0.129169,0.0531,0.578,0.392,0.01,0.079234,0,0,0.015,0,0.1506769,0,4.812418,"TITANITE"
"952","[22141] MELLUSO L. (2018)","samp. RT-06I-375B","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.63559,32.20147,1.767218,0,2.737878,26.26886,0,0.23149,0.25,0.1257451,0,0.35,0.914,0.147,0.514,0,0,0,0,0.07681039,0,1.160606,"TITANITE"
"953","[22141] MELLUSO L. (2018)","samp. RT-06I-374A","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.25591,31.76074,1.559595,0.028,3.44708,26.10745,0,0.2655371,0.02,0.0795897,0.05,0.6,0.365,0,0.03,0,0,0,0,0.07733048,0,0.2837291,"TITANITE"
"954","[22141] MELLUSO L. (2018)","samp. RT-06I-374A","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.58967,30.98682,1.655595,0,3.407941,25.86858,0.0072,0.3027178,0,0.07472595,0,0.578,0.44,0,0,0,0,0,0,0.07733048,0,1.158854,"TITANITE"
"955","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.09078,33.87378,1.820559,0.2102,1.914985,27.23328,0.01,0.2951238,0.03,0.1170899,0.13,4.83,0.8768,0.03,0.03,0,0,0.3713,0,0.1932616,0,0.3485628,"TITANITE"
"956","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.42496,34.36086,1.614119,0.07,2.288968,26.6721,0.44,0.3717835,0.01,0.03803438,0.15,0.474,0.191,0,0.03,0,0,0.016,0,0,0,0.4344848,"TITANITE"
"957","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.91333,33.69954,1.385051,0,2.247361,26.28373,0.06,0.2421151,0.08,0.109303,0,0.21,0.582,0.01,0,0,0,0,0,0.07733048,0,0.7374542,"TITANITE"
"958","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.66262,36.93279,0.733203,0.04,4.342272,27.03226,0.05,0.0837,0.0063,0.1995912,0.08,0.24,0.7,0,0,0,0,0,0,0.07733048,0,0,"TITANITE"
"959","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.12944,33.39565,1.58578,0,2.493372,26.36885,0.0422,0.1066472,0.0068,0.06857794,0.1906,0.551,0.23,0,0.0202,0,0,0,0,0,0,1.320963,"TITANITE"
"960","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.12613,32.68936,1.698021,0.075,2.796828,26.26896,0.55,0.3875524,0,0,0,0.441,0.493,8e-04,0.02,0,0,0,0,0.1506769,0,0.8413169,"TITANITE"
"961","[22141] MELLUSO L. (2018)","samp. RT-06I-363D","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.159,32.2124,1.735124,0,3.220306,26.0503,0.0617,0.1648559,0.014,0,0.069,0.403,0.275,0,0.0213,0,0,0.0059,0,0,0,0.849481,"TITANITE"
"962","[22141] MELLUSO L. (2018)","samp. RT-06I-359A","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.89804,36.41965,1.670492,0.079,2.024952,27.56857,1.65,0.3723892,0.1404,0.03403225,0.1559,0.732,0,0.0185,0.005,0,0,0.0194,0,0,0,0.7575856,"TITANITE"
"963","[22141] MELLUSO L. (2018)","samp. RT-06I-359A","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.45937,35.96858,1.656295,0.06,1.47706,27.21137,0.0039,0.1365693,0.0158,0.1667947,0.068,0.652,0.247,0,0.0284,0,0,0.3713,0,0.07733048,0,0.2078678,"TITANITE"
"964","[22141] MELLUSO L. (2018)","samp. RT-06I-379","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.89974,33.30441,1.990029,0.1,2.019454,26.03089,0.53,0.1449011,0.0652,0.1265503,0.077,0.306,0.861,0.147,0,0,0,0.3713,0,0.07733048,0,0.5393392,"TITANITE"
"965","[22141] MELLUSO L. (2018)","samp. RT-06I-379","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",27.83899,27.73822,1.223374,0.1138,2.989821,25.65407,0.0634,0.545095,0,0.2812729,0,0.732,1,0.21,0.514,0,0,0.0194,0,0.07733048,0,5.293811,"TITANITE"
"966","[22141] MELLUSO L. (2018)","samp. RT-06I-379","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.18421,32.71192,1.867369,0,2.014289,26.19393,0.027,0.1469,0.0122032391713748,0.09820636,0.0674,0.187,0.826,0,0,0,0,0.0059,0,0.07681039,0,0.7751161,"TITANITE"
"967","[22141] MELLUSO L. (2018)","samp. RT-06I-379","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.6032,31.47252,1.600499,0,3.231791,24.24839,0.3,0.19,0.0346,0.03564323,0,0.306,0.591,0.0049,0.0119,0,0,0,0,0.1506769,0,3.699912,"TITANITE"
"968","[22141] MELLUSO L. (2018)","samp. RT-06I-355","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.03132,33.00967,2.092766,0.0282,2.483498,26.39553,0.04,0.2794918,0.033,0.1668546,0.085,4.83,0.239,0.04,0,0,0,0.015,0,0.07681039,0,1.533316,"TITANITE"
"969","[22141] MELLUSO L. (2018)","samp. RT-06I-355","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.5791,34.51957,1.737659,0.1555,1.745831,27.12904,0.32,0.2080585,0.2,0.2323586,0,0.342,0.6506,0.174,0.056905,0,0,0.2789,0,0.07733048,0,0.3586117,"TITANITE"
"970","[22141] MELLUSO L. (2018)","samp. RT-06I-355","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"TRACHYPHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",28.51818,32.3682,2.175139,0.1283,1.78861,27.00919,0.335,0.0446768,0.17,0.04554221,0,0.215,0.733,0.174,0.03,0,0,0.0696,0,0.07733048,0,0.1473817,"TITANITE"
"971","[22141] MELLUSO L. (2018)","samp. RT-06I-387","INTRAPLATE VOLCANICS","MADAGASCAR - CENOZOIC/QUATERNARY / EASTERN MADAGASCAR / ITASY VOLCANIC FIELD",NA,-18.96,-18.96,46.91,46.91,"subaerial",NA,NA,"BENMOREITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.013,33.85937,1.16227,0,2.17356,26.00454,0.0325,0.3472167,0,0.2204817,0.031,0.151,0.66,0.03,0.0239,0,0,0,0,0.1506769,0,1.511292,"TITANITE"
